_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,word_or_shortphrase,instruction,tweet,tweet_no,tweet_no_rt,type_of_message,type_of_messageconfidence,word_or_shortphrase_gold
240632846,1/2/2013 18:31:25,true,797281047,,1/2/2013 18:28:09,false,instagc,0.75,13908671,USA,NE,Omaha,98.168.228.238,Mayor Bloomberg,names a celebrity or authority that reacts to the event or visits the area,RT @HuffingtonPost: Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,59957,Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,Informative: celebrities or authorities react to the event or visit the area,0.6579,"Mayor Bloomberg
Mayor Bloomberg:"
240632846,1/2/2013 18:38:41,true,797287647,,1/2/2013 18:35:42,false,instagc,1.0,13437101,USA,MD,Catonsville,71.166.59.192,Mayor Bloomberg,names a celebrity or authority that reacts to the event or visits the area,RT @HuffingtonPost: Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,59957,Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,Informative: celebrities or authorities react to the event or visit the area,0.6579,"Mayor Bloomberg
Mayor Bloomberg:"
240632846,1/2/2013 19:02:14,true,797305202,,1/2/2013 18:46:43,false,luckykoin,1.0,15059776,USA,MI,Decker,208.99.234.116,Mayor Bloomberg,names a celebrity or authority that reacts to the event or visits the area,RT @HuffingtonPost: Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,59957,Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,Informative: celebrities or authorities react to the event or visit the area,0.6579,"Mayor Bloomberg
Mayor Bloomberg:"
240632846,1/3/2013 08:21:53,true,798011489,,1/3/2013 08:11:52,false,fusioncash,1.0,14045621,USA,NV,Las Vegas,70.170.48.24,Mayor Bloomberg,names a celebrity or authority that reacts to the event or visits the area,RT @HuffingtonPost: Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,59957,Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,Informative: celebrities or authorities react to the event or visit the area,0.6579,"Mayor Bloomberg
Mayor Bloomberg:"
240632846,1/3/2013 10:19:18,true,798217135,,1/3/2013 10:09:50,false,extralunchmoney,0.8636,15113061,USA,MI,Saint Johns,50.36.97.129,Mayor Bloomberg,names a celebrity or authority that reacts to the event or visits the area,RT @HuffingtonPost: Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,59957,Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,Informative: celebrities or authorities react to the event or visit the area,0.6579,"Mayor Bloomberg
Mayor Bloomberg:"
240632846,1/3/2013 10:52:06,true,798245657,,1/3/2013 10:47:26,false,extralunchmoney,0.75,10850752,USA,CA,Newcastle,205.197.254.209,Mayor Bloomberg,names a celebrity or authority that reacts to the event or visits the area,RT @HuffingtonPost: Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,59957,Mayor Bloomberg: There is extensive flooding in all under river subway tunnels. #Sandy #NYC,Informative: celebrities or authorities react to the event or visit the area,0.6579,"Mayor Bloomberg
Mayor Bloomberg:"
240632847,1/2/2013 15:03:51,false,797143944,,1/2/2013 15:01:51,false,instagc,0.9167,13441146,USA,GA,Cleveland,98.18.123.70,@examinercom,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,102866,NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,"Informative: information source with extensive coverage (radio, tv, website, etc.)",1.0,
240632847,1/2/2013 15:11:18,false,797147827,,1/2/2013 15:06:03,false,instagc,0.75,14475081,USA,TN,Dunlap,98.143.6.78,@examinercom,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,102866,NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,"Informative: information source with extensive coverage (radio, tv, website, etc.)",1.0,
240632847,1/2/2013 15:23:00,false,797152995,,1/2/2013 15:19:43,false,instagc,1.0,15079559,USA,FL,Spring Hill,173.168.211.177,examinercom,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,102866,NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,"Informative: information source with extensive coverage (radio, tv, website, etc.)",1.0,
240632847,1/2/2013 15:26:38,false,797154862,,1/2/2013 15:23:01,false,instagc,0.75,14452255,USA,AL,Elmore,68.207.200.230,examinercom,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,102866,NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,"Informative: information source with extensive coverage (radio, tv, website, etc.)",1.0,
240632847,1/2/2013 15:31:13,false,797157256,,1/2/2013 15:25:53,false,instagc,1.0,14296101,USA,MN,Buffalo,216.105.230.23,Hurricane Sandy,"indicates the name of an information source providing extensive coverage (radio, tv, website, etc.)",NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,102866,NYC Hurricane Sandy http://t.co/wuvn940m via @examinercom,"Informative: information source with extensive coverage (radio, tv, website, etc.)",1.0,
240632848,1/2/2013 15:01:53,false,797142840,,1/2/2013 14:57:28,false,instagc,0.75,14475081,USA,TN,Dunlap,98.143.6.78,NYU Hospital,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @HuffPostCanada: UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,25920,UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,"Informative: damage (building, road, lines, etc.)",1.0,
240632848,1/2/2013 15:22:59,false,797152983,,1/2/2013 15:19:35,false,instagc,0.75,14452255,USA,AL,Elmore,68.207.200.230,No power at NYU Hospital,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @HuffPostCanada: UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,25920,UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,"Informative: damage (building, road, lines, etc.)",1.0,
240632848,1/2/2013 15:28:40,false,797155941,,1/2/2013 15:25:57,false,instagc,1.0,15124146,USA,CT,Norwalk,24.189.161.45,No power at NYU Hospital,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @HuffPostCanada: UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,25920,UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,"Informative: damage (building, road, lines, etc.)",1.0,
240632848,1/2/2013 15:44:40,false,797164472,,1/2/2013 15:36:03,false,instagc,0.875,13864884,USA,KS,Buhler,64.6.130.175,at NYU Hospital,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @HuffPostCanada: UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,25920,UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,"Informative: damage (building, road, lines, etc.)",1.0,
240632848,1/2/2013 16:00:33,false,797172502,,1/2/2013 15:58:01,false,golddiggergpt,0.9286,15038871,USA,FL,Port Richey,68.200.93.250,NYU Hospital,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @HuffPostCanada: UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,25920,UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,"Informative: damage (building, road, lines, etc.)",1.0,
240632848,1/2/2013 16:04:20,false,797174376,,1/2/2013 15:59:52,false,instagc,1.0,13787089,USA,NY,Cortland,67.249.98.252,No power at NYU Hospital,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @HuffPostCanada: UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,25920,UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,"Informative: damage (building, road, lines, etc.)",1.0,
240632848,1/2/2013 16:26:07,false,797187436,,1/2/2013 16:23:57,false,instagc,1.0,14853026,USA,PA,Mifflinville,72.79.132.143,NYU Hospital,"names a structure, road, service, line, etc. that is not working or has been damaged",RT @HuffPostCanada: UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,25920,UPDATE: No power at NYU Hospital. Reports of staff evacuating patients including those in ICU down 9 flights of stairs #SANDY,"Informative: damage (building, road, lines, etc.)",1.0,
240632849,1/2/2013 15:14:24,false,797149198,,1/2/2013 15:13:20,false,instagc,1.0,12960437,USA,WV,Point Pleasant,173.81.178.140,Hurricane #Sandy:,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 15:25:00,false,797154151,,1/2/2013 15:20:55,false,instagc,0.75,14475081,USA,TN,Dunlap,98.143.6.78,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 15:29:51,false,797156589,,1/2/2013 15:26:38,false,instagc,1.0,13975029,USA,SC,Swansea,204.116.173.21,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 16:00:33,false,797172505,,1/2/2013 15:58:01,false,golddiggergpt,0.9286,15038871,USA,FL,Port Richey,68.200.93.250,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 16:04:20,false,797174379,,1/2/2013 15:59:52,false,instagc,1.0,13787089,USA,NY,Cortland,67.249.98.252,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 16:11:26,false,797178393,,1/2/2013 15:56:56,false,instagc,0.875,13864884,USA,KS,Buhler,64.6.130.175,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 18:10:22,true,797265096,,1/2/2013 18:08:05,false,instagc,0.9167,13441146,USA,GA,Cleveland,98.18.123.70,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 18:20:27,true,797272644,,1/2/2013 18:16:28,false,instagc,0.75,13256647,USA,GA,Ringgold,208.99.102.207,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 18:27:34,true,797277874,true,1/2/2013 18:14:37,false,instagc,0.75,13908671,USA,NE,Omaha,98.168.228.238,much destruction and dozens of deaths in the Caribbean,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 18:31:01,true,797280775,,1/2/2013 18:28:25,false,instagc,1.0,13629891,USA,NC,Gastonia,24.136.157.247,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 18:31:11,true,797280855,,1/2/2013 18:29:12,false,instagc,1.0,14853026,USA,PA,Mifflinville,72.79.132.143,Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/2/2013 18:43:55,true,797292296,,1/2/2013 18:38:42,false,instagc,1.0,13437101,USA,MD,Catonsville,71.166.59.192,Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/3/2013 07:13:52,true,797887620,,1/3/2013 07:11:22,false,instagc,0.9167,13844835,USA,TX,Texarkana,98.20.4.114,Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/3/2013 08:47:22,true,798062968,,1/3/2013 08:45:30,false,fusioncash,1.0,14045621,USA,NV,Las Vegas,70.170.48.24,sandy entering nyc,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/3/2013 09:50:20,true,798182262,true,1/3/2013 09:48:15,false,extralunchmoney,0.8636,15113061,USA,MI,Saint Johns,50.36.97.129,Sandy,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/3/2013 10:17:13,true,798214571,,1/3/2013 10:14:29,false,instagc,1.0,13794065,USA,TN,Nashville,74.179.63.99,Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632849,1/3/2013 10:58:40,true,798250836,,1/3/2013 10:52:24,false,instagc,1.0,14395853,USA,WA,Puyallup,50.132.104.154,Photos of Sandy entering NYC,indicates what the contents of a photo/video are about,"RT @LatinINK_NEWS: ""Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd"" #Sandy #NYC",128781,Photos of Sandy entering NYC: http://t.co/eApZyMYL @foxnewslatino #Sandy http://t.co/Hahr5sjd #Sandy #NYC,Informative: other type of photos/videos (not in the above classes),1.0,"Photos of Sandy entering NYC
SANDY ENTERING NYC
Photos of Sandy
Photos
Photos of Sandy entering NYC
Sandy entering NYC
NYC
Photos of Sandy"
240632850,1/2/2013 15:04:38,false,797144265,,1/2/2013 15:03:27,false,amt,1.0,5112203,USA,MD,Baltimore,72.81.233.17,$10,"indicates what (money, goods, work, free services, etc.) is being requested as a donation",RT @GridironBeautie: Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,21125,Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,"Informative: requests donations of money, goods, or free services",0.6861,
240632850,1/2/2013 15:26:38,false,797154865,,1/2/2013 15:23:01,false,instagc,0.75,14452255,USA,AL,Elmore,68.207.200.230,$10 donation,"indicates what (money, goods, work, free services, etc.) is being requested as a donation",RT @GridironBeautie: Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,21125,Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,"Informative: requests donations of money, goods, or free services",0.6861,
240632850,1/2/2013 15:37:55,false,797160883,,1/2/2013 15:34:11,false,instagc,1.0,14296101,USA,MN,Buffalo,216.105.230.23,make a $10 donation,"indicates what (money, goods, work, free services, etc.) is being requested as a donation",RT @GridironBeautie: Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,21125,Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,"Informative: requests donations of money, goods, or free services",0.6861,
240632850,1/2/2013 16:00:33,false,797172507,,1/2/2013 15:58:01,false,golddiggergpt,0.9286,15038871,USA,FL,Port Richey,68.200.93.250,calling 1-800-RED CROSS,"indicates what (money, goods, work, free services, etc.) is being requested as a donation",RT @GridironBeautie: Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,21125,Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,"Informative: requests donations of money, goods, or free services",0.6861,
240632850,1/2/2013 16:04:20,false,797174380,,1/2/2013 15:59:52,false,instagc,1.0,13787089,USA,NY,Cortland,67.249.98.252,make a $10 donation,"indicates what (money, goods, work, free services, etc.) is being requested as a donation",RT @GridironBeautie: Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,21125,Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,"Informative: requests donations of money, goods, or free services",0.6861,
240632850,1/2/2013 16:19:50,false,797183562,,1/2/2013 16:12:48,false,instagc,0.875,13864884,USA,KS,Buhler,64.6.130.175,calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation,"indicates what (money, goods, work, free services, etc.) is being requested as a donation",RT @GridironBeautie: Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,21125,Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,"Informative: requests donations of money, goods, or free services",0.6861,
240632850,1/2/2013 16:26:07,false,797187438,,1/2/2013 16:23:57,false,instagc,1.0,14853026,USA,PA,Mifflinville,72.79.132.143,$10,"indicates what (money, goods, work, free services, etc.) is being requested as a donation",RT @GridironBeautie: Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,21125,Please Donate. http://t.co/oXKhjwDd  calling 1-800-RED CROSS (1-800-733-2767) or texting REDCROSS to 90999 to make a $10 donation. #Sandy,"Informative: requests donations of money, goods, or free services",0.6861,
240632851,1/2/2013 15:02:48,false,797143271,,1/2/2013 14:58:46,false,instagc,0.875,14893322,USA,VA,Lynchburg,96.235.212.161,Crane partially collapses in NYC swinging and could fall any minute,warns about a potential hazard or advices what to do,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,99153,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,Informative: caution or advice,0.6669,
240632851,1/2/2013 15:05:53,false,797145020,,1/2/2013 15:03:57,false,instagc,0.9167,13441146,USA,GA,Cleveland,98.18.123.70,could fall any minute,warns about a potential hazard or advices what to do,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,99153,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,Informative: caution or advice,0.6669,
240632851,1/2/2013 15:19:42,false,797151870,,1/2/2013 15:16:10,false,instagc,1.0,15079559,USA,FL,Spring Hill,173.168.211.177,Crane partially collapses,warns about a potential hazard or advices what to do,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,99153,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,Informative: caution or advice,0.6669,
240632851,1/2/2013 15:22:59,false,797152985,,1/2/2013 15:19:35,false,instagc,0.75,14452255,USA,AL,Elmore,68.207.200.230,Crane partially collapses,warns about a potential hazard or advices what to do,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,99153,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,Informative: caution or advice,0.6669,
240632851,1/2/2013 15:26:14,false,797154705,,1/2/2013 15:23:44,false,instagc,1.0,13975029,USA,SC,Swansea,204.116.173.21,Crane partially collapses,warns about a potential hazard or advices what to do,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,99153,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,Informative: caution or advice,0.6669,
240632851,1/2/2013 16:00:33,false,797172509,,1/2/2013 15:58:01,false,golddiggergpt,0.9286,15038871,USA,FL,Port Richey,68.200.93.250,Crane partially collapses,warns about a potential hazard or advices what to do,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,99153,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,Informative: caution or advice,0.6669,
240632851,1/2/2013 16:11:26,false,797178395,,1/2/2013 15:56:56,false,instagc,0.875,13864884,USA,KS,Buhler,64.6.130.175,Crane partially collapses swinging and could fall,warns about a potential hazard or advices what to do,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,99153,Crane partially collapses in NYC swinging and could fall any minute during #Sandy http://t.co/9JD6OTbH,Informative: caution or advice,0.6669,
